wku,title,abstract,claims,descriptions
10807179,0,0,0,0
10807181,0,0,0,0
10807183,0,0,0,0
10807189,0,0,0,0
10807199,0,0,0,0
10807207,0,0,0,0
10807244,0,0,0,0
10807263,0,0,0,0
10807277,0,0,0,0
10807280,0,0,0,0
10807298,0,0,0,0
10807305,0,0,0,0
10807324,0,0,0,0
10807327,0,0,0,0
10807336,0,0,0,0
10807349,0,0,0,0
10807354,0,0,0,0
10807355,0,0,0,0
10807360,0,0,0,0
10807362,0,0,0,0
10807373,0,0,0,0
10807376,0,0,0,0
10807383,0,0,0,0
10807391,0,0,0,0
10807395,0,0,0,0
10807410,0,0,0,0
10807411,0,0,0,0
10807426,0,0,0,0
10807436,0,0,0,0
10807437,0,0,0,0
10807446,0,0,0,0
10807449,0,0,0,0
10807459,0,0,0,0
10807460,0,0,0,0
10807462,0,0,0,0
10807463,0,0,0,0
10807465,0,0,0,0
10807480,0,0,0,0
10807486,0,0,0,0
10807489,0,0,0,0
10807490,0,0,0,0
10807492,0,0,0,0
10807503,0,0,0,0
10807504,0,0,0,0
10807505,0,0,0,0
10807508,0,0,0,0
10807518,0,0,0,0
10807537,0,0,0,0
10807545,0,0,0,0
10807551,0,0,0,0
10807556,0,0,0,0
10807559,0,0,0,0
10807567,0,0,0,0
10807569,0,0,0,0
10807584,0,0,0,0
10807588,0,0,0,0
10807592,0,0,0,11
10807595,0,0,0,0
10807600,0,0,0,0
10807603,0,0,0,0
10807605,0,0,0,2
10807627,0,0,0,0
10807639,0,0,0,0
10807650,0,0,0,0
10807653,0,0,0,0
10807660,0,0,0,0
10807662,0,0,0,0
10807694,0,0,0,0
10807695,0,0,0,0
10807696,0,0,0,0
10807701,0,0,0,0
10807702,0,0,0,0
10807703,0,0,0,0
10807705,0,0,0,0
10807712,0,0,0,0
10807716,0,0,0,0
10807718,0,0,0,0
10807722,0,0,0,0
10807723,0,0,0,0
10807728,0,0,0,0
10807729,0,0,0,0
10807730,0,0,0,0
10807731,0,0,0,0
10807733,0,0,0,0
10807735,0,0,0,0
10807737,0,0,0,0
10807738,0,0,0,0
10807753,0,0,0,0
10807757,0,0,0,0
10807766,0,0,0,0
10807790,0,0,0,0
10807798,0,0,0,0
10807808,0,0,0,0
10807819,0,0,0,0
10807839,0,0,0,0
10807848,0,0,0,0
10807853,0,0,0,0
10807875,0,0,0,0
10807906,0,0,0,0
10807914,0,0,0,0
10807925,0,0,0,0
10807969,0,0,0,0
10807971,0,0,0,0
10807997,0,0,0,0
10807998,0,0,0,0
10808027,0,0,0,0
10808049,0,0,0,0
10808053,0,0,0,0
10808090,0,0,0,0
10808112,0,0,0,0
10808121,0,0,0,0
10808123,0,0,0,0
10808133,0,0,0,0
10808144,0,0,0,0
10808149,0,0,0,0
10808164,0,0,0,0
10808167,0,0,0,0
10808168,0,0,0,0
10808170,0,0,0,0
10808185,0,0,0,0
10808189,0,0,0,0
10808194,0,0,0,0
10808196,0,0,0,0
10808207,0,0,0,0
10808209,0,0,0,0
10808215,0,0,0,0
10808217,0,0,0,0
10808221,0,0,0,0
10808277,0,0,0,0
10808282,0,0,0,0
10808316,0,0,0,0
10808317,0,0,0,0
10808324,0,0,0,0
10808336,0,0,0,0
10808339,0,0,0,0
10808376,0,0,0,0
10808378,0,0,0,0
10808399,0,0,0,0
10808403,0,0,0,0
10808415,0,0,0,0
10808436,0,0,0,0
10808449,0,0,0,0
10808480,0,0,0,0
10808482,0,0,0,0
10808483,0,0,0,0
10808492,0,0,0,0
10808493,0,0,0,0
10808494,0,0,0,0
10808495,0,0,0,0
10808497,0,0,0,0
10808503,0,0,0,0
10808506,0,0,0,0
10808507,0,0,0,0
10808511,0,0,0,0
10808515,0,0,0,0
10808516,0,0,0,0
10808518,0,0,0,0
10808521,0,0,0,0
10808522,0,0,0,0
10808523,0,0,0,0
10808525,0,0,0,0
10808526,0,0,0,0
10808528,0,0,0,0
10808534,0,0,0,0
10808535,0,0,0,0
10808538,0,0,0,0
10808545,0,0,0,0
10808547,0,0,0,0
10808551,0,0,0,0
10808555,0,0,0,0
10808572,0,0,0,0
10808574,0,0,0,0
10808575,0,0,0,0
10808576,0,0,0,0
10808577,0,0,0,0
10808579,0,0,0,0
10808580,0,0,0,0
10808583,0,0,0,0
10808594,0,0,0,0
10808603,0,0,0,0
10808607,0,0,0,0
10808618,0,0,0,0
10808622,0,0,0,0
10808635,0,0,0,0
10808641,0,0,0,0
10808649,0,0,0,0
10808650,0,0,0,0
10808655,0,0,0,0
10808657,0,0,0,0
10808668,0,0,0,0
10808670,0,0,0,0
10808680,0,0,0,0
10808681,0,0,0,0
10808684,0,0,0,0
10808695,0,0,0,0
10808701,0,0,0,0
10808733,0,0,0,0
10808735,0,0,0,0
10808737,0,0,0,0
10808742,0,0,0,0
10808747,0,0,0,0
10808749,0,0,0,0
10808772,0,0,0,0
10808782,0,0,0,0
10808788,0,0,0,0
10808789,0,0,0,0
10808819,0,0,0,0
10808821,0,0,0,0
10808826,0,0,0,0
10808846,0,0,0,0
10808851,0,0,0,0
10808862,0,0,0,0
10808868,0,0,0,0
10808874,0,0,0,0
10808923,0,0,0,0
10808934,0,0,0,0
10808939,0,0,0,0
10808941,0,0,0,0
10808944,0,0,0,0
10808953,0,0,0,0
10808987,0,0,0,0
10809007,0,0,0,0
10809014,0,0,0,0
10809021,0,0,0,0
10809032,0,0,0,0
10809057,0,0,0,0
10809064,0,0,0,0
10809069,0,0,0,0
10809077,0,0,0,1
10809079,0,1,2,4
10809084,0,0,0,0
10809089,0,0,0,0
10809096,0,0,0,0
10809101,0,0,0,0
10809122,0,0,0,0
10809124,0,0,0,0
10809134,0,0,0,0
10809142,0,0,0,0
10809153,0,0,0,0
10809156,0,0,0,0
10809165,0,0,0,0
10809172,0,0,0,0
10809173,0,0,0,0
10809183,0,0,0,0
10809186,0,0,0,0
10809233,0,0,0,0
10809235,0,0,0,0
10809236,0,0,0,0
10809266,0,0,0,0
10809277,0,0,0,0
10809281,0,0,0,0
10809284,0,0,0,0
10809295,0,0,0,0
10809305,0,0,0,0
10809309,0,0,0,0
10809317,0,0,0,0
10809328,0,0,0,0
10809340,0,0,0,0
10809342,0,0,0,0
10809348,0,0,0,0
10809353,0,0,0,0
10809365,0,0,0,0
10809370,0,0,0,0
10809391,0,0,0,0
10809392,0,0,0,0
10809400,0,0,0,0
10809402,0,0,0,0
10809404,0,0,0,0
10809405,0,0,0,0
10809406,0,0,0,0
10809413,0,0,0,0
10809416,0,0,0,0
10809429,0,0,0,0
10809445,0,0,0,0
10809446,0,0,0,0
10809448,0,0,0,0
10809461,0,0,0,0
10809466,0,0,0,0
10809472,0,0,0,0
10809475,0,0,0,0
10809477,0,0,0,0
10809517,0,0,0,0
10809524,0,0,0,0
10809529,0,0,0,0
10809531,0,0,0,0
10809537,0,0,0,0
10809548,0,0,0,0
10809585,0,0,0,0
10809623,0,0,0,0
10809633,0,0,0,0
10809637,0,0,0,19
10809650,0,0,0,0
10809667,0,0,0,0
10809668,0,0,0,0
10809669,0,0,0,0
10809673,0,0,0,0
10809681,0,0,0,0
10809683,0,0,0,0
10809693,0,0,0,0
10809696,0,0,0,0
10809699,0,0,0,0
10809704,0,0,0,1
10809706,0,0,0,0
10809712,0,0,0,2
10809717,0,0,1,8
10809730,0,0,0,0
10809733,0,0,0,0
10809747,0,0,0,0
10809751,0,0,0,0
10809754,0,0,0,0
10809759,0,0,0,0
10809760,0,0,0,0
10809766,0,0,0,0
10809767,0,0,0,0
10809770,0,0,0,0
10809771,0,0,0,0
10809779,0,0,0,4
10809782,0,0,0,0
10809790,0,0,0,0
10809792,0,0,0,0
10809794,0,0,0,0
10809796,0,0,0,5
10809805,0,0,0,0
10809806,0,0,0,0
10809808,0,0,0,0
10809809,0,0,0,0
10809810,0,0,0,0
10809816,0,0,0,0
10809818,0,0,0,0
10809821,0,0,0,0
10809842,0,0,0,0
10809847,0,0,0,0
10809865,0,0,0,0
10809867,0,0,0,0
10809869,0,0,0,0
10809879,0,0,0,0
10809881,0,0,0,0
10809883,0,0,0,0
10809885,0,0,0,0
10809892,0,0,0,15
10809901,0,0,0,0
10809908,0,0,0,0
10809910,0,0,0,0
10809912,0,0,0,0
10809916,0,0,0,0
10809917,0,0,0,0
10809920,0,0,0,0
10809926,0,0,0,1
10809927,0,0,0,0
10809928,0,0,0,0
10809929,0,0,0,0
10809933,0,0,0,0
10809934,0,0,0,0
10809937,0,0,0,0
10809938,0,0,0,0
10809940,0,0,0,0
10809941,0,0,0,0
10809942,0,0,0,0
10809958,0,0,0,0
10809966,0,0,0,0
10809968,0,0,4,12
10809969,0,0,0,0
10809974,0,0,0,0
10809975,0,0,0,0
10809976,0,0,0,0
10809978,0,0,0,0
10809983,0,0,3,0
10809985,0,0,0,0
10809988,0,0,0,0
10809991,0,0,0,1
10809995,0,0,0,0
10810003,0,0,0,0
10810004,0,0,0,0
10810006,0,0,0,0
10810007,0,0,0,0
10810008,0,0,0,0
10810009,0,0,0,0
10810014,0,0,0,0
10810015,0,0,0,0
10810021,0,0,0,1
10810026,0,0,0,0
10810028,0,0,0,0
10810029,0,0,0,0
10810033,0,0,0,0
10810036,0,0,0,0
10810038,0,0,0,0
10810040,0,0,0,0
10810043,0,0,0,0
10810044,0,0,0,0
10810049,0,0,0,0
10810055,0,0,0,0
10810056,0,0,0,2
10810061,0,0,0,0
10810063,0,0,0,0
10810068,0,0,0,0
10810069,0,0,1,11
10810070,0,0,0,0
10810072,0,0,0,1
10810074,0,0,0,0
10810079,0,0,0,0
10810084,0,0,0,0
10810085,0,0,0,0
10810086,0,0,0,0
10810093,0,0,0,0
10810096,0,0,0,0
10810097,0,0,0,0
10810099,0,0,0,0
10810101,0,0,0,0
10810104,0,0,0,0
10810105,0,0,0,0
10810106,0,0,2,16
10810108,0,0,0,0
10810109,0,0,0,0
10810110,0,0,0,0
10810112,0,0,0,3
10810114,0,0,0,0
10810115,1,0,0,3
10810119,0,0,0,0
10810122,0,0,0,0
10810125,0,0,0,0
10810128,0,0,0,0
10810129,0,0,0,0
10810131,0,0,0,0
10810133,0,0,0,0
10810134,0,0,0,0
10810138,0,0,0,0
10810141,0,0,0,0
10810142,0,0,0,0
10810145,0,0,0,0
10810148,0,0,0,0
10810152,0,0,0,0
10810154,0,0,0,0
10810155,0,0,0,0
10810156,0,0,0,8
10810157,0,0,0,0
10810160,0,0,0,0
10810167,0,0,0,0
10810176,0,0,0,0
10810177,0,0,0,0
10810179,0,0,0,0
10810181,0,0,0,0
10810182,0,0,0,0
10810184,0,0,0,0
10810185,0,0,0,0
10810191,0,0,0,0
10810193,0,2,10,91
10810195,0,0,0,0
10810196,0,0,0,0
10810197,0,0,0,0
10810198,0,0,0,0
10810199,0,0,0,0
10810200,0,0,0,0
10810201,0,0,0,0
10810202,0,0,0,0
10810204,0,0,0,0
10810205,0,0,0,0
10810206,0,0,0,0
10810207,0,0,0,0
10810208,0,0,0,1
10810211,0,0,0,0
10810213,0,0,0,5
10810214,0,0,0,0
10810215,0,0,0,1
10810217,0,0,0,0
10810220,0,0,0,0
10810223,0,0,5,15
10810224,0,0,0,0
10810225,0,0,0,2
10810229,0,0,0,0
10810230,0,0,0,0
10810231,0,0,0,0
10810233,0,0,0,0
10810234,0,0,0,0
10810235,0,0,0,0
10810236,0,0,0,0
10810241,0,0,0,2
10810242,0,0,0,0
10810246,0,0,0,5
10810248,0,0,0,0
10810250,0,0,0,0
10810256,0,0,0,8
10810257,0,0,0,0
10810258,0,0,0,1
10810261,0,0,3,15
10810265,0,0,0,0
10810267,0,0,0,2
10810270,0,0,0,0
10810273,0,0,0,13
10810274,0,0,1,10
10810277,0,0,0,27
10810278,0,0,0,1
10810279,0,0,0,0
10810280,0,0,0,0
10810281,0,0,0,0
10810285,0,0,0,0
10810293,0,0,0,0
10810298,0,0,0,0
10810299,0,0,0,0
10810300,0,0,3,8
10810302,0,0,0,0
10810304,0,0,0,0
10810305,0,0,0,0
10810312,0,0,0,0
10810316,0,0,0,0
10810319,0,0,0,0
10810320,0,0,0,2
10810321,0,0,0,0
10810322,0,0,0,2
10810323,0,0,0,0
10810324,0,0,0,0
10810325,0,0,0,0
10810327,0,0,0,0
10810330,0,0,0,0
10810334,0,0,0,0
10810335,0,0,0,0
10810339,0,0,0,0
10810341,0,0,0,0
10810342,0,0,0,0
10810343,0,0,0,0
10810345,0,0,0,0
10810348,0,0,0,0
10810349,0,0,0,0
10810350,0,0,0,0
10810367,0,0,0,2
10810370,0,0,0,0
10810373,0,1,3,16
10810375,0,0,0,0
10810378,0,0,3,1
10810380,0,0,0,0
10810382,0,0,0,1
10810386,0,0,0,0
10810389,0,0,0,0
10810393,0,0,0,2
10810412,0,0,0,0
10810415,0,0,0,0
10810416,0,0,0,0
10810420,0,0,0,4
10810430,0,0,0,0
10810432,0,0,0,0
10810440,0,0,0,0
10810441,0,0,0,0
10810443,0,0,0,0
10810444,0,0,0,2
10810451,0,0,0,0
10810454,0,0,0,0
10810455,0,0,0,0
10810458,0,0,0,1
10810462,0,0,0,0
10810463,0,0,0,0
10810471,0,0,3,13
10810472,0,0,0,13
10810475,0,0,0,0
10810483,0,0,0,2
10810484,0,0,0,1
10810485,0,0,0,1
10810486,0,0,0,4
10810487,0,0,0,0
10810488,0,0,0,0
10810491,1,2,22,60
10810492,0,0,0,0
10810493,0,0,0,0
10810497,0,0,0,2
10810498,0,0,0,0
10810501,1,2,20,84
10810505,0,0,0,0
10810506,0,0,0,0
10810507,0,0,0,0
10810510,0,0,0,1
10810512,1,2,117,261
10810513,1,1,22,154
10810514,0,0,0,14
10810515,0,0,0,0
10810519,0,0,0,0
10810524,0,0,0,0
10810528,0,1,5,37
10810531,0,0,0,0
10810538,0,0,0,0
10810539,0,0,0,0
10810540,0,0,0,0
10810553,0,0,0,0
10810555,0,0,0,0
10810556,0,0,0,0
10810559,0,0,0,0
10810560,0,0,0,0
10810562,0,0,0,0
10810563,0,0,0,0
10810580,0,0,0,0
10810585,0,0,0,0
10810588,0,0,0,0
10810591,0,0,0,0
10810594,0,0,0,0
10810596,0,0,0,0
10810598,0,0,0,0
10810601,0,0,0,0
10810603,0,0,0,0
10810607,0,0,0,0
10810611,0,0,0,0
10810612,0,0,0,0
10810613,0,0,0,0
10810618,0,0,0,0
10810620,0,0,0,3
10810621,0,0,0,0
10810623,0,0,0,0
10810627,0,0,8,21
10810629,0,0,0,0
10810634,0,0,0,0
10810640,0,0,0,0
10810644,0,0,0,2
10810647,0,0,0,0
10810649,0,0,0,0
10810655,0,0,0,0
10810660,0,0,0,0
10810661,0,0,0,0
10810662,0,0,0,0
10810664,0,0,0,0
10810665,0,0,0,0
10810671,0,0,0,0
10810672,0,0,0,0
10810674,0,0,0,0
10810677,0,0,0,1
10810680,0,0,0,0
10810681,0,0,0,0
10810683,0,0,0,0
10810684,0,0,0,0
10810685,0,0,0,0
10810697,0,0,0,0
10810725,0,0,0,2
10810728,0,0,0,1
10810737,0,0,0,0
10810747,0,0,0,0
10810752,0,0,0,6
10810753,0,0,0,0
10810754,0,0,0,0
10810758,0,0,0,0
10810759,0,0,0,0
10810764,0,0,0,0
10810777,0,0,0,0
10810779,0,0,0,0
10810784,0,0,0,4
10810785,0,0,0,4
10810791,0,0,0,0
10810802,0,0,0,0
10810808,0,0,0,0
10810864,0,0,0,0
10810871,0,0,0,2
10810875,0,0,0,0
10810880,0,0,0,6
10810886,0,0,0,0
10810888,0,0,0,0
10810892,0,0,0,0
10810897,0,0,0,0
10810899,0,0,0,0
10810994,0,0,0,2
10810998,0,0,0,0
10811001,0,0,0,5
10811003,0,0,0,4
10811007,0,0,0,0
10811009,0,0,0,0
10811011,0,0,0,3
10811012,0,0,0,0
10811013,0,0,0,0
10811014,0,0,0,3
10811029,0,0,0,0
10811033,0,0,0,0
10811035,0,0,0,0
10811036,0,0,0,0
10811038,0,0,0,0
10811039,0,0,0,0
10811043,0,0,0,0
10811044,0,0,0,0
10811045,0,0,0,0
10811047,0,0,0,0
10811049,0,0,0,3
10811050,0,0,0,0
10811051,0,0,0,0
10811054,0,0,0,0
10811056,0,0,0,0
10811057,0,0,0,0
10811059,0,0,0,0
10811061,0,0,0,0
10811064,0,0,0,0
10811065,0,0,0,0
10811066,0,0,0,0
10811068,0,0,0,0
10811069,0,0,0,0
10811076,0,0,0,0
10811081,0,0,0,0
10811083,0,0,0,0
10811086,0,0,0,0
10811088,0,0,0,0
10811090,0,0,0,0
10811091,0,0,0,0
10811098,0,0,0,0
10811101,0,0,0,0
10811112,0,0,0,0
10811121,0,0,0,0
10811125,0,0,0,9
10811131,0,0,0,0
10811132,0,0,0,0
10811135,1,2,9,35
10811136,0,0,0,0
10811151,0,0,2,1
10811155,0,0,0,0
10811157,0,0,0,0
10811177,0,0,0,0
10811185,0,0,0,0
10811192,0,0,0,0
10811200,0,0,0,0
10811206,0,0,0,0
10811214,0,0,0,0
10811219,0,0,0,0
10811226,0,0,0,0
10811232,0,0,0,0
10811233,0,0,0,0
10811243,0,0,0,0
10811250,0,0,0,0
10811251,0,0,0,0
10811267,0,0,0,0
10811276,0,0,0,0
10811278,0,0,0,0
10811282,0,0,0,0
10811292,0,0,0,0
10811296,0,0,0,0
10811298,0,0,0,0
10811299,0,0,0,0
10811301,0,0,0,0
10811303,0,0,0,0
10811305,0,0,0,0
10811310,0,0,0,0
10811312,0,0,0,0
10811313,0,0,0,0
10811319,0,0,0,0
10811322,0,0,0,0
10811325,0,0,0,0
10811326,0,0,0,0
10811330,0,0,0,0
10811334,0,0,0,0
10811336,0,0,0,0
10811340,0,0,0,0
10811343,0,0,0,0
10811351,0,0,0,0
10811353,0,0,0,0
10811354,0,0,0,0
10811355,0,0,0,0
10811364,0,0,0,0
10811365,0,0,0,0
10811366,0,0,0,0
10811372,0,0,0,0
10811387,0,0,0,0
10811392,0,0,0,0
10811400,0,0,0,0
10811401,0,0,0,0
10811409,0,0,0,0
10811411,0,0,0,0
10811413,0,0,0,0
10811419,0,0,0,0
10811422,0,0,0,0
10811424,0,0,0,0
10811433,0,0,0,0
10811461,0,0,0,0
10811492,0,0,0,0
10811493,0,0,0,0
10811495,0,0,0,0
10811496,0,0,0,0
10811501,0,0,0,0
10811502,0,0,0,0
10811507,0,0,0,0
10811508,0,0,0,0
10811514,0,0,0,0
10811526,0,0,0,0
10811527,0,0,0,0
10811528,0,0,0,0
10811530,0,0,0,0
10811533,0,0,0,0
10811534,0,0,0,0
10811543,0,0,0,0
10811547,0,0,0,0
10811549,0,0,0,0
10811553,0,0,0,0
10811575,0,0,0,0
10811587,0,0,0,0
10811588,0,0,0,0
10811595,0,0,0,0
10811598,0,0,0,0
10811599,0,0,0,0
10811601,0,0,0,0
10811646,0,0,0,0
10811693,0,0,0,0
10811697,0,0,0,0
10811713,0,0,0,0
10811719,0,0,0,0
10811732,0,0,0,0
10811748,0,0,0,0
10811750,0,0,0,0
10811751,0,0,0,0
10811767,0,0,0,7
10811778,0,0,0,0
10811779,0,0,0,7
10811781,0,0,0,7
10811794,0,0,0,0
10811798,0,0,0,0
10811800,0,0,0,0
10811801,0,0,0,0
10811803,0,0,0,0
10811817,0,0,0,0
10811823,0,0,0,0
10811833,0,0,0,0
10811837,0,0,0,0
10811853,0,0,0,0
10811864,0,0,0,0
10811866,0,0,0,0
10811876,0,0,0,0
10811882,0,0,0,0
10811901,0,0,0,0
10811903,0,0,0,0
10811904,0,0,0,0
10811913,0,0,0,0
10811926,0,0,0,0
10811936,0,0,0,0
10811946,0,0,0,0
10811948,0,0,0,0
10811959,0,0,0,0
10811963,0,0,0,0
10811964,0,0,0,0
10811967,0,0,0,0
10811980,0,0,0,0
10811981,0,0,0,0
10811982,0,0,0,0
10811985,0,0,0,0
10811990,0,0,0,0
10812013,0,0,0,0
10812015,0,0,0,0
10812021,0,0,0,0
10812023,0,0,0,0
10812025,0,0,0,0
10812026,0,0,0,0
10812030,0,0,0,0
10812033,0,0,0,0
10812034,0,0,0,0
10812049,0,0,0,0
10812056,0,0,0,0
10812060,0,0,0,0
10812063,0,0,0,0
10812064,0,0,0,0
10812065,0,0,0,0
10812066,0,0,0,0
10812067,0,0,0,0
10812069,0,0,0,0
10812070,0,0,0,0
10812073,0,0,0,0
10812075,0,0,0,0
10812080,0,0,0,0
10812081,0,0,0,0
10812082,0,0,0,0
10812085,0,0,0,5
10812089,0,0,0,0
10812091,0,0,0,0
10812097,0,0,0,0
10812098,0,0,0,0
10812102,0,0,0,0
10812103,0,0,0,0
10812119,0,0,0,0
10812120,0,0,0,0
10812123,0,0,0,7
10812125,0,0,0,0
10812126,0,0,0,0
10812135,0,0,0,0
10812136,0,0,0,7
10812137,0,0,0,0
10812139,0,0,0,7
10812140,0,0,0,0
10812142,0,0,0,7
10812143,0,0,0,7
10812144,0,0,0,7
10812149,0,0,0,0
10812152,0,0,0,1
10812154,0,0,0,0
10812163,0,0,0,0
10812169,0,0,0,0
10812172,0,0,0,0
10812173,0,0,0,0
10812174,0,0,0,7
10812189,0,0,0,3
10812191,0,0,0,7
10812196,0,0,0,0
10812199,0,0,0,0
10812202,0,0,0,0
10812203,0,0,0,0
10812210,0,0,0,0
10812214,0,0,0,0
10812231,0,0,0,0
10812237,0,0,0,0
10812241,0,0,0,0
10812252,0,0,0,0
10812254,0,0,2,1
10812258,0,0,0,0
10812259,0,0,0,0
10812262,0,0,0,0
10812266,0,0,0,0
10812267,0,0,0,0
10812271,0,0,0,0
10812275,0,0,0,0
10812276,0,0,0,0
10812279,0,0,0,14
10812281,0,0,0,0
10812284,0,0,0,0
10812289,0,0,0,0
10812291,0,0,0,7
10812294,0,0,0,0
10812295,0,0,0,0
10812301,0,0,0,0
10812313,0,0,0,0
10812315,0,0,0,0
10812318,0,0,0,0
10812319,0,0,1,14
10812320,0,0,0,2
10812325,0,0,0,0
10812329,0,0,0,19
10812330,0,0,9,10
10812331,0,0,0,0
10812336,0,0,0,0
10812339,0,0,0,0
10812342,0,0,0,0
10812343,0,0,9,15
10812344,0,0,0,0
10812346,0,0,0,0
10812349,0,0,0,0
10812352,0,0,1,6
10812355,0,0,0,0
10812357,0,0,0,1
10812358,0,0,0,1
10812360,0,0,0,0
10812363,0,0,0,4
10812364,0,0,0,0
10812366,0,0,0,0
10812367,0,0,0,0
10812370,0,0,0,0
10812371,0,0,0,2
10812374,0,0,0,0
10812377,0,0,0,0
10812378,0,0,0,0
10812381,0,0,0,0
10812384,0,0,0,0
10812386,0,0,0,0
10812388,1,1,3,16
10812390,0,0,0,1
10812393,0,0,0,0
10812400,0,0,0,0
10812402,0,0,0,0
10812406,0,0,0,0
10812407,0,0,0,0
10812408,0,0,0,0
10812413,0,0,0,0
10812414,0,0,0,0
10812415,0,0,0,2
10812416,0,0,0,0
10812417,0,0,1,3
10812427,0,0,0,0
10812432,0,0,0,0
10812437,0,0,0,1
10812438,0,0,0,0
10812442,0,0,0,0
10812443,0,0,0,1
10812446,0,0,0,0
10812448,0,0,0,0
10812449,0,0,0,1
10812451,0,0,0,0
10812457,0,0,0,0
10812460,0,0,0,0
10812463,0,0,0,0
10812470,0,0,0,0
10812472,0,0,0,0
10812473,0,0,0,0
10812476,0,0,0,0
10812478,0,0,0,0
10812479,0,0,0,0
10812482,0,0,0,0
10812484,0,0,0,0
10812485,0,0,0,0
10812486,0,0,0,4
10812487,0,0,0,0
10812489,0,0,0,0
10812490,0,0,0,0
10812491,0,0,0,0
10812496,0,0,2,2
10812498,0,0,0,0
10812499,0,0,0,0
10812502,0,0,0,0
10812510,0,2,14,66
10812517,0,0,0,0
10812518,0,0,1,2
10812521,0,0,0,1
10812522,0,1,0,3
10812523,0,2,8,12
10812528,0,0,0,0
10812535,0,0,0,0
10812537,0,0,0,0
10812539,0,0,0,0
10812540,0,0,0,0
10812541,0,0,0,0
10812543,0,0,0,0
10812544,0,0,0,1
10812545,0,0,0,0
10812547,0,0,0,0
10812548,0,0,0,0
10812549,0,0,0,0
10812550,0,0,0,0
10812551,0,0,0,0
10812558,0,0,0,0
10812559,0,0,0,0
10812563,0,0,0,0
10812564,0,0,0,0
10812568,0,0,0,0
10812569,0,0,0,0
10812570,0,0,0,0
10812572,0,0,0,0
10812574,0,0,0,0
10812576,0,0,0,0
10812578,0,0,0,0
10812580,0,0,0,0
10812581,0,0,0,0
10812586,0,0,0,0
10812587,0,0,0,0
10812590,0,0,0,11
10812591,0,2,3,10
10812592,0,0,0,0
10812594,0,0,0,1
10812595,0,0,0,0
10812598,0,0,0,0
10812600,0,0,0,0
10812603,0,0,0,6
10812605,0,0,0,0
10812608,0,0,0,0
10812610,0,0,0,0
10812613,0,0,0,0
10812614,0,0,0,0
10812616,0,0,0,0
10812618,0,0,0,0
10812624,0,0,22,14
10812629,0,0,0,0
10812634,0,0,0,0
10812647,0,0,0,0
10812648,0,0,0,1
10812650,0,0,0,1
10812654,0,0,0,1
10812675,0,0,0,0
10812686,0,0,0,1
10812707,0,0,0,0
10812708,0,0,0,0
10812713,0,0,0,0
10812717,0,0,0,0
10812731,0,0,0,0
10812742,0,0,0,0
10812757,0,0,0,0
10812762,0,0,0,0
10812769,0,0,0,0
10812771,0,0,0,2
10812773,0,0,0,0
10812774,0,0,3,7
10812777,0,0,0,1
10812781,0,0,0,0
10812783,0,0,0,0
10812788,0,0,0,0
10812791,0,0,0,0
10812798,0,0,0,0
10812801,0,0,0,0
10812811,0,0,0,0
10812813,1,0,1,5
10812817,0,0,0,0
10812820,0,0,0,0
10812822,0,0,0,0
10812823,0,0,0,0
10812825,0,0,0,1
10812828,0,0,0,2
10812832,0,0,0,0
10812839,0,0,0,0
10812842,0,0,0,0
10812843,0,0,0,0
10812848,0,0,0,0
10812850,0,0,0,0
10812855,0,0,0,26
10812857,0,0,0,0
10812858,0,0,0,0
10812867,0,0,0,0
10812871,0,0,0,0
10812873,0,0,0,0
10812874,0,0,0,0
10812875,0,0,0,0
10812878,0,0,0,0
10812882,0,0,0,0
10812890,0,0,0,0
10812894,0,0,0,0
10812896,0,0,0,0
10812908,0,0,0,0
10812911,0,0,0,0
10812921,0,0,0,0
10812923,0,0,0,0
10812928,0,0,0,0
10812929,0,0,0,0
10812937,0,0,0,0
10812946,0,0,0,0
10812948,0,0,0,0
10812965,0,0,0,0
10812967,0,0,0,0
10812975,0,0,0,2
10812976,0,0,0,0
10812982,0,0,0,0
10812986,0,0,0,0
10812987,0,0,0,0
10812988,0,0,0,11
10812991,0,0,0,0
10812995,0,0,0,0
10813000,0,0,0,0
10813005,0,0,0,0
10813009,0,0,0,0
10813010,0,0,0,0
10813013,0,0,0,0
10813030,0,0,0,0
10813035,0,0,0,0
10813037,0,0,0,0
10813042,0,0,0,0
10813044,0,0,0,0
10813049,0,0,0,0
10813053,0,0,0,1
10813054,0,0,0,0
10813060,0,0,0,0
10813061,0,0,0,0
10813062,0,0,0,0
10813063,0,0,0,0
10813064,0,0,0,0
10813066,0,0,0,0
10813068,0,0,0,0
10813069,0,0,0,0
10813071,0,0,0,0
10813075,0,0,0,0
10813082,0,0,0,0
10813086,0,0,0,0
10813089,0,0,0,0
10813092,0,0,0,0
10813093,0,0,0,0
10813094,0,0,0,0
10813095,0,0,0,0
10813097,0,0,0,0
10813100,0,0,0,0
10813106,0,0,0,0
10813108,0,0,0,0
10813115,0,0,0,0
10813116,0,0,0,0
10813127,0,0,0,0
10813136,0,0,0,0
10813142,0,0,0,0
10813143,0,0,0,0
10813150,0,0,0,0
10813153,0,0,0,0
10813154,0,0,0,0
10813157,0,0,0,0
10813167,0,0,0,0
10813174,0,0,0,0
10813204,0,0,0,0
10813207,0,0,0,0
10813210,0,0,0,0
10813215,0,0,0,0
10813219,0,0,0,0
10813225,0,0,0,0
10813236,0,0,0,0
